distrito,metodo,desc.viva,vive,educ,religion,prop.muj.alf,prop.muj.mus.rezan
58,4,3,urbana,primaria,musul,0.07,0.19
58,3,3,urbana,ninguna,musul,0.07,0.19
58,4,0,urbana,ninguna,musul,0.07,0.19
58,4,1,urbana,ninguna,musul,0.07,0.19
58,3,3,urbana,ninguna,musul,0.07,0.19
58,4,3,urbana,ninguna,musul,0.07,0.19
58,4,0,urbana,ninguna,musul,0.07,0.19
58,4,2,urbana,primaria,musul,0.07,0.19
58,2,0,rural,ninguna,musul,0.07,0.19
58,3,1,rural,sec.incomp,musul,0.07,0.19
58,3,3,rural,sec.comp+,musul,0.07,0.19
58,4,0,rural,primaria,musul,0.07,0.19
58,4,1,rural,ninguna,musul,0.07,0.19
58,3,3,rural,ninguna,musul,0.07,0.19
58,3,3,rural,ninguna,musul,0.07,0.19
58,4,3,rural,ninguna,musul,0.07,0.19
58,3,1,rural,ninguna,musul,0.07,0.19
58,2,0,rural,sec.comp+,musul,0.07,0.19
58,2,0,rural,ninguna,musul,0.07,0.19
58,2,2,rural,sec.comp+,musul,0.07,0.19
58,1,2,rural,ninguna,musul,0.07,0.19
58,3,3,rural,ninguna,musul,0.07,0.19
58,4,0,rural,ninguna,musul,0.07,0.19
58,4,0,rural,ninguna,musul,0.07,0.19
58,4,3,rural,ninguna,musul,0.07,0.19
58,4,0,rural,ninguna,musul,0.07,0.19
58,4,0,rural,ninguna,musul,0.07,0.19
58,4,1,rural,primaria,musul,0.07,0.19
58,4,2,rural,ninguna,musul,0.07,0.19
58,4,0,rural,ninguna,musul,0.07,0.19
58,4,2,rural,primaria,musul,0.07,0.19
58,3,1,rural,primaria,musul,0.07,0.19
58,2,2,rural,ninguna,musul,0.07,0.19
58,4,3,rural,ninguna,musul,0.07,0.19
58,4,0,rural,ninguna,musul,0.07,0.19
58,4,1,rural,primaria,musul,0.07,0.19
58,1,0,rural,sec.incomp,musul,0.07,0.19
58,2,1,rural,ninguna,hindu,0.07,0.19
59,4,3,rural,ninguna,musul,0.03,0.15
59,4,1,rural,ninguna,musul,0.03,0.15
59,4,2,rural,ninguna,musul,0.03,0.15
59,4,3,rural,ninguna,musul,0.03,0.15
59,2,3,rural,ninguna,musul,0.03,0.15
59,4,2,rural,ninguna,hindu,0.03,0.15
59,4,3,rural,ninguna,musul,0.03,0.15
59,4,0,rural,ninguna,musul,0.03,0.15
59,3,2,rural,ninguna,musul,0.03,0.15
59,4,0,rural,ninguna,musul,0.03,0.15
59,4,1,rural,ninguna,musul,0.03,0.15
59,4,3,rural,ninguna,musul,0.03,0.15
59,4,3,rural,ninguna,musul,0.03,0.15
59,1,3,rural,ninguna,musul,0.03,0.15
59,4,3,rural,ninguna,musul,0.03,0.15
59,1,0,rural,primaria,musul,0.03,0.15
60,4,1,urbana,ninguna,musul,0.05,0.27
60,3,3,urbana,ninguna,musul,0.05,0.27
60,4,0,urbana,ninguna,musul,0.05,0.27
60,4,3,urbana,ninguna,musul,0.05,0.27
60,2,3,urbana,sec.comp+,musul,0.05,0.27
60,4,0,urbana,sec.comp+,musul,0.05,0.27
60,2,3,urbana,ninguna,musul,0.05,0.27
60,2,3,urbana,sec.comp+,musul,0.05,0.27
60,2,0,urbana,sec.incomp,musul,0.05,0.27
60,4,3,urbana,ninguna,musul,0.05,0.27
60,4,0,urbana,ninguna,musul,0.05,0.27
60,4,0,urbana,ninguna,musul,0.05,0.27
60,2,0,urbana,sec.comp+,musul,0.05,0.27
60,3,3,urbana,ninguna,musul,0.05,0.27
60,4,0,urbana,primaria,musul,0.05,0.27
60,2,3,urbana,ninguna,musul,0.05,0.27
60,4,1,urbana,ninguna,musul,0.05,0.27
60,2,3,urbana,sec.comp+,musul,0.05,0.27
60,4,2,urbana,ninguna,musul,0.05,0.27
60,2,3,urbana,ninguna,musul,0.05,0.27
60,4,3,rural,ninguna,hindu,0.05,0.27
60,1,1,rural,ninguna,hindu,0.05,0.27
60,4,1,rural,ninguna,hindu,0.05,0.27
60,4,3,rural,ninguna,hindu,0.05,0.27
60,4,2,rural,ninguna,hindu,0.05,0.27
60,1,2,rural,ninguna,hindu,0.05,0.27
60,4,3,rural,ninguna,hindu,0.05,0.27
60,4,0,rural,ninguna,hindu,0.05,0.27
60,1,2,rural,ninguna,hindu,0.05,0.27
60,4,0,rural,ninguna,hindu,0.05,0.27
60,4,3,rural,ninguna,hindu,0.05,0.27
60,4,0,rural,primaria,hindu,0.05,0.27
60,4,3,rural,ninguna,hindu,0.05,0.27
60,4,1,rural,ninguna,hindu,0.05,0.27
60,4,0,rural,ninguna,hindu,0.05,0.27
60,4,0,rural,ninguna,hindu,0.05,0.27
60,3,3,rural,ninguna,hindu,0.05,0.27
60,4,0,rural,ninguna,hindu,0.05,0.27
60,4,3,rural,sec.incomp,hindu,0.05,0.27
60,4,1,rural,sec.incomp,hindu,0.05,0.27
60,4,2,rural,ninguna,hindu,0.05,0.27
60,4,0,rural,ninguna,hindu,0.05,0.27
60,4,0,rural,ninguna,hindu,0.05,0.27
60,1,3,rural,ninguna,hindu,0.05,0.27
60,4,0,rural,ninguna,hindu,0.05,0.27
60,4,3,rural,ninguna,hindu,0.05,0.27
60,4,3,rural,ninguna,musul,0.05,0.27
61,2,1,urbana,ninguna,musul,0.08,0.33
61,4,3,urbana,ninguna,musul,0.08,0.33
61,4,0,urbana,sec.incomp,musul,0.08,0.33
61,4,0,urbana,sec.comp+,musul,0.08,0.33
61,4,2,urbana,sec.incomp,musul,0.08,0.33
61,2,1,urbana,ninguna,musul,0.08,0.33
61,2,3,urbana,ninguna,musul,0.08,0.33
61,4,3,urbana,ninguna,hindu,0.08,0.33
61,4,0,urbana,sec.comp+,musul,0.08,0.33
61,4,3,urbana,ninguna,musul,0.08,0.33
61,4,2,urbana,ninguna,musul,0.08,0.33
61,4,0,urbana,ninguna,musul,0.08,0.33
61,4,3,rural,ninguna,musul,0.08,0.33
61,1,0,rural,ninguna,musul,0.08,0.33
61,4,3,rural,ninguna,musul,0.08,0.33
61,4,0,rural,ninguna,musul,0.08,0.33
61,4,2,rural,ninguna,musul,0.08,0.33
61,4,0,rural,ninguna,musul,0.08,0.33
61,4,2,rural,ninguna,musul,0.08,0.33
61,4,1,rural,ninguna,musul,0.08,0.33
61,4,1,rural,ninguna,musul,0.08,0.33
61,4,1,rural,ninguna,musul,0.08,0.33
61,4,3,rural,ninguna,musul,0.08,0.33
61,2,2,rural,primaria,musul,0.08,0.33
61,4,3,rural,ninguna,musul,0.08,0.33
61,4,2,rural,ninguna,musul,0.08,0.33
61,4,1,rural,ninguna,musul,0.08,0.33
61,4,3,rural,ninguna,musul,0.08,0.33
61,3,3,rural,sec.comp+,musul,0.08,0.33
61,4,1,rural,ninguna,musul,0.08,0.33
61,2,3,rural,ninguna,musul,0.08,0.33
61,4,0,rural,ninguna,musul,0.08,0.33
61,1,1,rural,ninguna,musul,0.08,0.33
61,4,1,rural,ninguna,musul,0.08,0.33
61,2,0,rural,sec.comp+,musul,0.08,0.33
61,2,3,rural,sec.incomp,musul,0.08,0.33
61,4,3,rural,ninguna,musul,0.08,0.33
61,4,1,rural,ninguna,musul,0.08,0.33
61,4,3,rural,sec.incomp,musul,0.08,0.33
61,2,0,rural,ninguna,musul,0.08,0.33
61,2,1,rural,ninguna,musul,0.08,0.33
61,4,3,rural,ninguna,musul,0.08,0.33
61,4,0,rural,ninguna,musul,0.08,0.33
61,4,2,rural,ninguna,musul,0.08,0.33
61,4,3,rural,ninguna,musul,0.08,0.33
61,4,3,rural,ninguna,musul,0.08,0.33
61,4,0,rural,ninguna,musul,0.08,0.33
61,2,2,rural,ninguna,musul,0.08,0.33
61,4,2,rural,ninguna,musul,0.08,0.33
61,2,0,rural,sec.comp+,musul,0.08,0.33
61,4,3,rural,ninguna,musul,0.08,0.33
61,4,3,rural,ninguna,musul,0.08,0.33
61,4,2,rural,ninguna,musul,0.08,0.33
61,2,2,rural,sec.incomp,musul,0.08,0.33
61,4,1,rural,ninguna,musul,0.08,0.33
61,4,3,rural,ninguna,musul,0.08,0.33
61,4,3,rural,ninguna,musul,0.08,0.33
61,4,0,rural,ninguna,musul,0.08,0.33
61,4,3,rural,ninguna,musul,0.08,0.33
61,4,3,rural,ninguna,musul,0.08,0.33
61,3,3,rural,ninguna,hindu,0.08,0.33
61,1,3,rural,ninguna,hindu,0.08,0.33
61,4,3,rural,ninguna,hindu,0.08,0.33
